token@token lego-rl % scripts/run_on_hub.sh robot/sysid_collision.py
Searching for any hub with Pybricks service...
battery mV: 7514
gains: 10.71 0.8700001 0.43 0.3 tau: 30 slew: 150 trig: rate> 80 or stall< 0.5
targets deg/s: (300, 450, 600, 750) x 3 reps, ascending
S,seg,v_target,battery_mV,hit,fell,v_at_trig,peak_rate,peak_pitch_x10,recov_sigma_x100,trig_eff
D,i,pitch_x100,rate_x10,yaw_x10,wl,wr,duty_x10,vref
D , 86 , 665 , -413 , 257 , 853 , 778 , 1000 , 450
D , 87 , 660 , -369 , 103 , 843 , 730 , 1000 , 450
D , 88 , 661 , -337 , 409 , 841 , 731 , 1000 , 450
D , 89 , 653 , -297 , 1002 , 828 , 733 , 1000 , 450
D , 90 , 652 , -262 , 731 , 831 , 766 , 1000 , 450
D , 91 , 650 , -226 , 413 , 877 , 801 , 1000 , 450
D , 92 , 647 , -213 , -53 , 927 , 816 , 1000 , 450
D , 93 , 633 , -233 , -620 , 933 , 808 , 1000 , 450
D , 94 , 586 , -361 , -918 , 914 , 792 , 1000 , 450
D , 95 , 519 , -513 , -1433 , 875 , 816 , 1000 , 450
D , 96 , 460 , -620 , -1616 , 861 , 829 , 1000 , 450
D , 97 , 393 , -739 , -1182 , 880 , 835 , 1000 , 450
D , 98 , 299 , -987 , 381 , 895 , 842 , 717 , 450
D , 99 , 143 , -1363 , 1237 , 899 , 832 , 214 , 450
T , 100 , -77 , -1878 , 1013 , 891 , 839 , 877 , 450
D , 101 , -345 , -2443 , -246 , 873 , 846 , 101 , 450
D , 102 , -648 , -2913 , -430 , 891 , 838 , -598 , 450
D , 103 , -917 , -2968 , -334 , 868 , 838 , -954 , 450
D , 104 , -1031 , -2806 , -804 , 895 , 825 , -903 , 450
D , 105 , -1115 , -2645 , -1138 , 864 , 769 , -978 , 450
D , 106 , -1196 , -2523 , -757 , 822 , 724 , -1000 , 450
D , 107 , -1292 , -2441 , -513 , 785 , 728 , -1000 , 450
D , 108 , -1390 , -2375 , -22 , 743 , 710 , -1000 , 450
D , 109 , -1481 , -2290 , 275 , 707 , 679 , -1000 , 450
D , 110 , -1556 , -2166 , 579 , 656 , 607 , -1000 , 450
D , 111 , -1619 , -2037 , 161 , 585 , 524 , -1000 , 450
D , 112 , -1696 , -1932 , -852 , 499 , 471 , -1000 , 450
D , 113 , -1754 , -1812 , -1040 , 427 , 428 , -1000 , 450
D , 114 , -1797 , -1652 , -536 , 370 , 374 , -1000 , 450
D , 115 , -1812 , -1436 , 424 , 318 , 290 , -1000 , 450
D , 116 , -1811 , -1222 , 1021 , 257 , 214 , -1000 , 450
D , 117 , -1802 , -1011 , 1016 , 185 , 125 , -1000 , 450
D , 118 , -1790 , -841 , 447 , 28 , -33 , -1000 , 450
D , 119 , -1789 , -711 , -284 , 28 , -33 , -1000 , 450
D , 120 , -1792 , -630 , -473 , -55 , -113 , -1000 , 450
D , 121 , -1797 , -545 , -22 , -142 , -188 , -1000 , 450
D , 122 , -1798 , -443 , 219 , -321 , -358 , -1000 , 450
D , 123 , -1786 , -335 , 309 , -321 , -358 , -1000 , 450
D , 124 , -1765 , -219 , 133 , -416 , -426 , -1000 , 450
D , 125 , -1728 , -64 , -101 , -468 , -487 , -1000 , 450
D , 126 , -1678 , 108 , -134 , -513 , -539 , -1000 , 450
D , 127 , -1617 , 286 , -15 , -560 , -594 , -1000 , 450
D , 128 , -1551 , 440 , 175 , -619 , -660 , -1000 , 450
D , 129 , -1487 , 559 , 114 , -666 , -705 , -1000 , 450
D , 130 , -1430 , 637 , 37 , -702 , -749 , -1000 , 450
D , 131 , -1365 , 690 , -81 , -750 , -778 , -1000 , 450
D , 132 , -1317 , 732 , -104 , -784 , -820 , -1000 , 450
D , 133 , -1269 , 770 , -127 , -819 , -854 , -1000 , 450
D , 134 , -1219 , 811 , -53 , -846 , -882 , -1000 , 450
D , 135 , -1168 , 844 , 49 , -881 , -896 , -1000 , 450
D , 136 , -1113 , 888 , 23 , -911 , -921 , -1000 , 450
D , 137 , -1051 , 953 , 42 , -921 , -943 , -1000 , 450
D , 138 , -981 , 1028 , 93 , -943 , -960 , -1000 , 450
D , 139 , -906 , 1105 , 100 , -967 , -986 , -1000 , 450
D , 140 , -811 , 1163 , 2 , -985 , -1013 , -1000 , 450
D , 141 , -740 , 1199 , 18 , -1000 , -1028 , -1000 , 450
D , 142 , -674 , 1214 , -21 , -1007 , -1047 , -1000 , 450
D , 143 , -610 , 1230 , -6 , -1007 , -1047 , -1000 , 450
D , 144 , -547 , 1239 , -27 , -1021 , -1071 , -1000 , 450
D , 145 , -483 , 1255 , 40 , -1039 , -1085 , -1000 , 450
D , 146 , -416 , 1277 , 89 , -1057 , -1092 , -1000 , 450
D , 147 , -343 , 1311 , 7 , -1068 , -1103 , -1000 , 450
D , 148 , -268 , 1345 , -158 , -1067 , -1110 , -1000 , 450
D , 149 , -168 , 1385 , 5 , -1079 , -1122 , -1000 , 450
D , 150 , -88 , 1425 , 49 , -1095 , -1118 , -1000 , 450
D , 151 , -8 , 1456 , -23 , -1114 , -1132 , -1000 , 450
D , 152 , 71 , 1486 , -78 , -1125 , -1148 , -1000 , 450
D , 153 , 153 , 1515 , 81 , -1125 , -1148 , -1000 , 450
D , 154 , 235 , 1540 , 189 , -1131 , -1151 , -1000 , 450
D , 155 , 318 , 1563 , 113 , -1145 , -1159 , -1000 , 450
D , 156 , 401 , 1584 , -93 , -1153 , -1165 , -1000 , 450
D , 157 , 486 , 1607 , -299 , -1170 , -1169 , -1000 , 450
D , 158 , 572 , 1642 , -85 , -1180 , -1177 , -1000 , 450
D , 159 , 684 , 1673 , 177 , -1198 , -1182 , -1000 , 450
D , 160 , 778 , 1713 , 230 , -1204 , -1183 , -1000 , 450
D , 161 , 874 , 1753 , -62 , -1212 , -1194 , -1000 , 450
D , 162 , 975 , 1801 , -154 , -1217 , -1198 , -1000 , 450
D , 163 , 1080 , 1859 , -170 , -1228 , -1215 , -1000 , 450
D , 164 , 1188 , 1915 , 54 , -1238 , -1219 , -1000 , 450
D , 165 , 1302 , 1977 , 107 , -1248 , -1224 , -1000 , 450
D , 166 , 1421 , 2055 , 142 , -1257 , -1245 , -1000 , 450
D , 167 , 1543 , 2129 , 30 , -1267 , -1258 , -1000 , 450
D , 168 , 1703 , 2200 , -124 , -1279 , -1275 , -1000 , 450
D , 169 , 1831 , 2265 , 25 , -1286 , -1293 , -1000 , 450
D , 170 , 1960 , 2318 , 159 , -1293 , -1306 , -1000 , 450
D , 171 , 2087 , 2365 , 198 , -1288 , -1309 , -914 , 450
D , 172 , 2218 , 2416 , -45 , -1294 , -1317 , -779 , 450
D , 173 , 2354 , 2476 , -152 , -1297 , -1316 , -611 , 450
D , 174 , 2496 , 2542 , -271 , -1300 , -1317 , -437 , 450
D , 175 , 2641 , 2609 , 52 , -1297 , -1335 , -275 , 450
D , 176 , 2790 , 2664 , 191 , -1297 , -1331 , -89 , 450
D , 177 , 2964 , 2679 , 138 , -1297 , -1267 , 180 , 450
D , 178 , 3087 , 2635 , -41 , -1290 , -1316 , 190 , 450
D , 179 , 3188 , 2528 , -69 , -1271 , -1311 , 220 , 450
D , 180 , 3260 , 2341 , -50 , -1249 , -1283 , 191 , 450
D , 181 , 3300 , 2090 , -53 , -1238 , -1216 , 117 , 450
D , 182 , 3314 , 1804 , -55 , -1210 , -1184 , -32 , 450
D , 183 , 3304 , 1496 , -12 , -1172 , -1153 , -224 , 450
D , 184 , 3277 , 1192 , -18 , -1125 , -1111 , -393 , 450
D , 185 , 3241 , 914 , 161 , -1084 , -1082 , -574 , 450
D , 186 , 3197 , 685 , 284 , -1035 , -1029 , -673 , 450
D , 187 , 3168 , 516 , 263 , -937 , -903 , -681 , 450
D , 188 , 3150 , 407 , 107 , -937 , -903 , -643 , 450
D , 189 , 3150 , 371 , -55 , -879 , -847 , -517 , 450
D , 190 , 3174 , 418 , -81 , -840 , -794 , -325 , 450
D , 191 , 3226 , 538 , 103 , -810 , -755 , -68 , 450
D , 192 , 3301 , 700 , 236 , -773 , -747 , 209 , 450
D , 193 , 3389 , 866 , 72 , -745 , -685 , 568 , 450
D , 194 , 3481 , 1013 , -263 , -716 , -654 , 872 , 450
D , 195 , 3573 , 1120 , -317 , -674 , -607 , 1000 , 450
D , 196 , 3666 , 1138 , -205 , -628 , -581 , 1000 , 450
D , 197 , 3702 , 1038 , 38 , -573 , -600 , 1000 , 450
D , 198 , 3699 , 840 , 106 , -513 , -493 , 1000 , 450
D , 199 , 3661 , 577 , 100 , -463 , -434 , 1000 , 450
D , 200 , 3598 , 289 , 85 , -417 , -395 , 1000 , 450
D , 201 , 3521 , 8 , 100 , -361 , -392 , 948 , 450
D , 202 , 3435 , -247 , 114 , -314 , -352 , 769 , 450
D , 203 , 3348 , -464 , 51 , -272 , -306 , 628 , 450
D , 204 , 3265 , -637 , -102 , -230 , -262 , 525 , 450
D , 205 , 3170 , -755 , -110 , -183 , -209 , 479 , 450
D , 206 , 3106 , -826 , -34 , -148 , -171 , 467 , 450
D , 207 , 3050 , -860 , 5 , -105 , -150 , 482 , 450
D , 208 , 3002 , -874 , -53 , -62 , -115 , 546 , 450
D , 209 , 2955 , -891 , -73 , -36 , -80 , 579 , 450
D , 210 , 2902 , -928 , -34 , 15 , -44 , 629 , 450
D , 211 , 2842 , -983 , 90 , 71 , 0 , 678 , 450
D , 212 , 2775 , -1041 , 117 , 122 , 82 , 766 , 450
D , 213 , 2705 , -1097 , 24 , 175 , 102 , 760 , 450
D , 214 , 2636 , -1144 , -55 , 235 , 156 , 827 , 450
D , 215 , 2549 , -1186 , -88 , 282 , 214 , 865 , 450
D , 216 , 2479 , -1220 , -36 , 334 , 270 , 936 , 450
D , 217 , 2409 , -1250 , 21 , 373 , 321 , 983 , 450
D , 218 , 2340 , -1278 , 51 , 409 , 357 , 1000 , 450
D , 219 , 2267 , -1318 , 26 , 441 , 388 , 1000 , 450
D , 220 , 2185 , -1381 , -87 , 469 , 414 , 956 , 450
D , 221 , 2093 , -1463 , -106 , 530 , 473 , 883 , 450
D , 222 , 1992 , -1562 , 12 , 530 , 473 , 803 , 450
D , 223 , 1881 , -1671 , 96 , 557 , 499 , 687 , 450
D , 224 , 1741 , -1760 , 0 , 575 , 517 , 530 , 450
D , 225 , 1636 , -1806 , -20 , 592 , 542 , 458 , 450
D , 226 , 1539 , -1821 , -43 , 614 , 559 , 419 , 450
D , 227 , 1452 , -1801 , -81 , 627 , 579 , 408 , 450
D , 228 , 1376 , -1756 , -39 , 642 , 603 , 442 , 450
D , 229 , 1310 , -1693 , 117 , 624 , 620 , 436 , 450
D , 230 , 1252 , -1611 , 93 , 632 , 637 , 501 , 450
D , 231 , 1205 , -1506 , -17 , 672 , 656 , 644 , 450
D , 232 , 1170 , -1386 , -32 , 675 , 662 , 735 , 450
D , 233 , 1142 , -1269 , -55 , 655 , 670 , 801 , 450
D , 234 , 1104 , -1187 , -78 , 690 , 683 , 919 , 450
D , 235 , 1062 , -1154 , -44 , 667 , 683 , 881 , 450
D , 236 , 1006 , -1174 , 70 , 667 , 695 , 836 , 450
D , 237 , 932 , -1237 , 114 , 705 , 700 , 784 , 450
D , 238 , 848 , -1314 , 8 , 708 , 707 , 660 , 450
D , 239 , 761 , -1382 , -69 , 676 , 712 , 484 , 450
D , 240 , 678 , -1422 , -172 , 683 , 728 , 411 , 450
D , 241 , 599 , -1443 , -169 , 686 , 738 , 346 , 450
D , 242 , 527 , -1444 , 47 , 680 , 747 , 289 , 450
D , 243 , 442 , -1427 , 135 , 678 , 753 , 237 , 450
D , 244 , 384 , -1384 , 38 , 678 , 749 , 223 , 450
D , 245 , 337 , -1308 , 9 , 678 , 749 , 255 , 450
D , 246 , 304 , -1198 , -108 , 670 , 754 , 322 , 450
D , 247 , 288 , -1055 , -151 , 663 , 745 , 420 , 450
D , 248 , 287 , -887 , -41 , 651 , 737 , 547 , 450
D , 249 , 302 , -710 , 91 , 677 , 729 , 754 , 450
D , 250 , 324 , -538 , 182 , 672 , 715 , 910 , 450
D , 251 , 350 , -384 , -1 , 630 , 702 , 995 , 450
D , 252 , 377 , -277 , -99 , 623 , 685 , 1000 , 450
D , 253 , 382 , -248 , -77 , 646 , 675 , 1000 , 450
D , 254 , 359 , -321 , 46 , 648 , 675 , 1000 , 450
D , 255 , 302 , -479 , -1 , 648 , 675 , 900 , 450
D , 256 , 216 , -682 , -39 , 649 , 674 , 649 , 450
D , 257 , 116 , -888 , -7 , 621 , 680 , 346 , 450
D , 258 , 15 , -1058 , -4 , 624 , 684 , 120 , 450
D , 259 , -80 , -1174 , 90 , 666 , 688 , 5 , 450
D , 260 , -166 , -1247 , 168 , 669 , 690 , -123 , 450
D , 261 , -237 , -1235 , -18 , 675 , 696 , -156 , 450
D , 262 , -290 , -1130 , -25 , 672 , 692 , -122 , 450
D , 263 , -287 , -908 , 86 , 660 , 671 , 38 , 450
D , 264 , -240 , -603 , 133 , 648 , 662 , 328 , 450
D , 265 , -163 , -268 , 81 , 627 , 635 , 639 , 450
D , 266 , -73 , 39 , -10 , 612 , 605 , 942 , 450
D , 267 , 18 , 302 , -50 , 601 , 588 , 1000 , 450
D , 268 , 105 , 502 , -65 , 575 , 558 , 1000 , 450
D , 269 , 172 , 585 , 20 , 558 , 538 , 1000 , 450
D , 270 , 197 , 524 , 57 , 554 , 536 , 1000 , 450
D , 271 , 166 , 324 , 0 , 560 , 543 , 1000 , 450
D , 272 , 107 , 85 , -71 , 565 , 558 , 1000 , 450
D , 273 , 38 , -130 , -85 , 577 , 575 , 884 , 450
D , 274 , -30 , -313 , -20 , 582 , 586 , 694 , 450
D , 275 , -95 , -452 , 47 , 586 , 593 , 537 , 450
D , 276 , -154 , -559 , 49 , 592 , 598 , 413 , 450
D , 277 , -213 , -648 , -40 , 590 , 597 , 286 , 450
D , 278 , -270 , -722 , -39 , 587 , 593 , 163 , 450
D , 279 , -325 , -779 , 193 , 578 , 584 , 43 , 450
D , 280 , -377 , -811 , 170 , 573 , 566 , -60 , 450
D , 281 , -435 , -821 , 69 , 564 , 554 , -151 , 450
D , 282 , -469 , -782 , -134 , 558 , 541 , -169 , 450
D , 283 , -483 , -690 , -159 , 559 , 549 , -79 , 450
D , 284 , -473 , -533 , -68 , 550 , 547 , 57 , 450
D , 285 , -434 , -308 , 131 , 548 , 549 , 298 , 450
D , 286 , -368 , -46 , 204 , 544 , 549 , 595 , 450
D , 287 , -284 , 217 , 26 , 547 , 549 , 924 , 450
D , 288 , -195 , 448 , -96 , 547 , 549 , 1000 , 450
D , 289 , -106 , 635 , -168 , 545 , 544 , 1000 , 450
D , 290 , -13 , 726 , -153 , 526 , 524 , 1000 , 450
D , 291 , 23 , 679 , -67 , 515 , 504 , 1000 , 450
D , 292 , 11 , 496 , 119 , 511 , 498 , 1000 , 450
D , 293 , -41 , 230 , 101 , 500 , 494 , 1000 , 450
D , 294 , -123 , -60 , -9 , 494 , 496 , 755 , 450
D , 295 , -217 , -336 , -95 , 488 , 483 , 399 , 450
D , 296 , -311 , -564 , 10 , 482 , 473 , 91 , 450
D , 297 , -403 , -741 , 23 , 476 , 475 , -147 , 450
D , 298 , -486 , -853 , 16 , 474 , 481 , -313 , 450
D , 299 , -569 , -898 , -22 , 475 , 488 , -416 , 450
S, 2 , 600 , 7419 , 1 , 1 , 806 , 663 , 447 , 1543 , 362
D , 0 , -367 , -425 , -153 , 694 , 752 , 129 , 425
D , 1 , -326 , -189 , -128 , 678 , 741 , 335 , 426
D , 2 , -237 , 80 , -83 , 667 , 724 , 621 , 426
D , 3 , -145 , 348 , -27 , 656 , 717 , 924 , 427
D , 4 , -45 , 597 , 13 , 646 , 703 , 1000 , 428
D , 5 , 54 , 798 , 17 , 637 , 692 , 1000 , 429
D , 6 , 145 , 938 , -11 , 619 , 681 , 1000 , 429
D , 7 , 215 , 975 , -3 , 608 , 679 , 1000 , 430
D , 8 , 250 , 894 , -20 , 607 , 678 , 1000 , 431
D , 9 , 245 , 710 , 82 , 608 , 683 , 1000 , 432
D , 10 , 207 , 475 , 97 , 603 , 696 , 1000 , 432
D , 11 , 152 , 226 , 159 , 640 , 707 , 1000 , 433
D , 12 , 76 , 13 , 63 , 595 , 714 , 753 , 434
D , 13 , 15 , -160 , -162 , 648 , 704 , 599 , 435
D , 14 , -39 , -293 , -141 , 605 , 711 , 369 , 435
D , 15 , -86 , -381 , -46 , 601 , 707 , 227 , 436
D , 16 , -124 , -425 , 139 , 602 , 701 , 138 , 437
D , 17 , -150 , -420 , 110 , 645 , 692 , 164 , 438
D , 18 , -159 , -364 , 38 , 647 , 683 , 190 , 438
D , 19 , -149 , -261 , -4 , 647 , 674 , 275 , 439
D , 20 , -117 , -90 , -8 , 645 , 670 , 447 , 440
D , 21 , -65 , 102 , 72 , 648 , 669 , 671 , 441
D , 22 , 16 , 291 , 125 , 652 , 673 , 933 , 441
D , 23 , 90 , 474 , 42 , 661 , 677 , 1000 , 442
D , 24 , 168 , 631 , -51 , 659 , 684 , 1000 , 443
D , 25 , 239 , 734 , -73 , 659 , 695 , 1000 , 444
D , 26 , 290 , 745 , -116 , 680 , 703 , 1000 , 444
D , 27 , 306 , 644 , -146 , 695 , 717 , 1000 , 445
D , 28 , 288 , 470 , 5 , 700 , 724 , 1000 , 446
D , 29 , 248 , 270 , 46 , 702 , 724 , 1000 , 447
D , 30 , 200 , 89 , 81 , 716 , 732 , 1000 , 447
D , 31 , 142 , -43 , -60 , 725 , 728 , 948 , 448
D , 32 , 104 , -142 , -27 , 735 , 725 , 830 , 449
D , 33 , 72 , -212 , 154 , 732 , 723 , 725 , 450
D , 34 , 43 , -269 , 82 , 742 , 718 , 649 , 450
D , 35 , 14 , -317 , -72 , 748 , 716 , 580 , 451
D , 36 , -15 , -356 , -209 , 752 , 710 , 509 , 452
D , 37 , -43 , -387 , -30 , 761 , 716 , 472 , 453
D , 38 , -71 , -413 , 170 , 762 , 724 , 432 , 453
D , 39 , -97 , -427 , 41 , 771 , 736 , 421 , 454
D , 40 , -119 , -418 , -232 , 787 , 748 , 444 , 455
D , 41 , -137 , -391 , -228 , 800 , 763 , 488 , 456
D , 42 , -144 , -346 , 102 , 818 , 779 , 568 , 456
D , 43 , -145 , -293 , 262 , 826 , 794 , 645 , 457
D , 44 , -140 , -231 , 86 , 842 , 812 , 754 , 458
D , 45 , -131 , -170 , -72 , 856 , 830 , 862 , 459
D , 46 , -117 , -98 , -141 , 851 , 837 , 941 , 459
D , 47 , -99 , -26 , 20 , 847 , 838 , 1000 , 460
D , 48 , -81 , 25 , 247 , 845 , 839 , 1000 , 461
D , 49 , -72 , 16 , 117 , 846 , 841 , 1000 , 462
D , 50 , -86 , -43 , 10 , 839 , 837 , 995 , 462
D , 51 , -121 , -161 , -124 , 836 , 845 , 860 , 463
D , 52 , -174 , -306 , -39 , 832 , 847 , 671 , 464
D , 53 , -239 , -467 , 156 , 828 , 856 , 468 , 465
D , 54 , -308 , -607 , 86 , 822 , 863 , 270 , 465
D , 55 , -376 , -714 , -20 , 826 , 877 , 129 , 466
D , 56 , -437 , -780 , -165 , 828 , 885 , 20 , 467
D , 57 , -488 , -801 , -18 , 815 , 895 , -59 , 468
D , 58 , -518 , -752 , 82 , 816 , 878 , -75 , 468
D , 59 , -521 , -584 , 107 , 807 , 871 , 41 , 469
D , 60 , -470 , -322 , 97 , 791 , 859 , 280 , 470
D , 61 , -385 , 4 , -47 , 774 , 846 , 608 , 471
D , 62 , -278 , 331 , -57 , 752 , 825 , 940 , 471
D , 63 , -162 , 630 , 47 , 734 , 804 , 1000 , 472
D , 64 , -47 , 874 , 192 , 714 , 774 , 1000 , 473
D , 65 , 62 , 1051 , 142 , 695 , 750 , 1000 , 474
D , 66 , 149 , 1121 , 11 , 695 , 739 , 1000 , 474
D , 67 , 198 , 1056 , -121 , 695 , 741 , 1000 , 475
D , 68 , 204 , 847 , -88 , 699 , 737 , 1000 , 476
D , 69 , 162 , 596 , 108 , 693 , 735 , 1000 , 477
D , 70 , 115 , 369 , 191 , 694 , 734 , 1000 , 477
D , 71 , 69 , 193 , 136 , 695 , 732 , 946 , 478
D , 72 , 27 , 46 , -34 , 697 , 735 , 780 , 479
D , 73 , -6 , -52 , -120 , 696 , 733 , 651 , 480
D , 74 , -36 , -128 , 5 , 689 , 731 , 536 , 480
D , 75 , -56 , -154 , 112 , 682 , 717 , 458 , 481
D , 76 , -67 , -156 , 51 , 678 , 710 , 426 , 482
D , 77 , -70 , -132 , -94 , 680 , 693 , 419 , 483
D , 78 , -68 , -102 , -14 , 681 , 697 , 453 , 483
D , 79 , -62 , -72 , 7 , 684 , 704 , 498 , 484
D , 80 , -53 , -31 , 65 , 701 , 708 , 572 , 485
D , 81 , -40 , 15 , 90 , 711 , 710 , 643 , 486
D , 82 , -22 , 74 , -46 , 727 , 720 , 750 , 486
D , 83 , 1 , 142 , -127 , 743 , 735 , 880 , 487
D , 84 , 27 , 197 , -18 , 767 , 760 , 1000 , 488
D , 85 , 51 , 235 , 170 , 784 , 783 , 1000 , 489
D , 86 , 67 , 232 , 243 , 798 , 789 , 1000 , 489
D , 87 , 66 , 173 , -34 , 809 , 793 , 1000 , 490
D , 88 , 46 , 74 , -290 , 814 , 810 , 1000 , 491
D , 89 , 12 , -42 , -251 , 821 , 809 , 945 , 492
D , 90 , -28 , -163 , -90 , 827 , 808 , 801 , 492
D , 91 , -72 , -274 , 179 , 831 , 814 , 671 , 493
D , 92 , -116 , -364 , 211 , 826 , 811 , 530 , 494
D , 93 , -159 , -437 , 33 , 830 , 814 , 428 , 495
D , 94 , -200 , -491 , -109 , 832 , 818 , 345 , 495
D , 95 , -236 , -516 , -36 , 831 , 826 , 293 , 496
D , 96 , -267 , -530 , 149 , 827 , 836 , 254 , 497
D , 97 , -291 , -505 , 120 , 823 , 842 , 251 , 498
D , 98 , -304 , -441 , 64 , 813 , 852 , 291 , 498
D , 99 , -296 , -330 , -65 , 806 , 850 , 380 , 499
D , 100 , -266 , -174 , -16 , 791 , 851 , 524 , 500
D , 101 , -217 , 16 , 17 , 787 , 849 , 732 , 501
D , 102 , -151 , 214 , -48 , 778 , 847 , 956 , 501
D , 103 , -80 , 396 , -39 , 775 , 842 , 1000 , 502
D , 104 , -9 , 544 , 78 , 758 , 833 , 1000 , 503
D , 105 , 55 , 650 , 68 , 753 , 819 , 1000 , 504
D , 106 , 107 , 662 , 37 , 750 , 825 , 1000 , 504
D , 107 , 131 , 576 , -88 , 746 , 828 , 1000 , 505
D , 108 , 111 , 398 , -158 , 745 , 812 , 1000 , 506
D , 109 , 66 , 182 , 0 , 746 , 814 , 1000 , 507
D , 110 , 7 , -20 , 185 , 749 , 822 , 822 , 507
D , 111 , -52 , -187 , 218 , 750 , 818 , 607 , 508
D , 112 , -108 , -312 , 20 , 755 , 821 , 448 , 509
D , 113 , -154 , -398 , -87 , 706 , 823 , 250 , 510
D , 114 , -192 , -441 , -127 , 713 , 820 , 176 , 510
D , 115 , -217 , -436 , 64 , 752 , 813 , 200 , 511
D , 116 , -222 , -353 , 113 , 753 , 796 , 240 , 512
D , 117 , -200 , -212 , -34 , 716 , 780 , 305 , 513
D , 118 , -157 , -27 , -202 , 718 , 769 , 496 , 513
D , 119 , -94 , 176 , -211 , 723 , 759 , 732 , 514
D , 120 , -18 , 383 , -45 , 725 , 750 , 980 , 515
D , 121 , 66 , 580 , 205 , 718 , 748 , 1000 , 516
D , 122 , 153 , 757 , 139 , 716 , 743 , 1000 , 516
D , 123 , 234 , 863 , -110 , 715 , 744 , 1000 , 517
D , 124 , 289 , 868 , -242 , 730 , 745 , 1000 , 518
D , 125 , 312 , 760 , -87 , 742 , 760 , 1000 , 519
D , 126 , 305 , 606 , 153 , 739 , 770 , 1000 , 519
D , 127 , 284 , 455 , 123 , 749 , 764 , 1000 , 520
D , 128 , 257 , 307 , -32 , 752 , 769 , 1000 , 521
D , 129 , 231 , 185 , -55 , 759 , 726 , 1000 , 522
D , 130 , 207 , 91 , -91 , 757 , 768 , 1000 , 522
D , 131 , 185 , 15 , 113 , 763 , 718 , 862 , 523
D , 132 , 162 , -53 , 0 , 757 , 759 , 828 , 524
D , 133 , 135 , -128 , -103 , 807 , 754 , 799 , 525
D , 134 , 106 , -202 , -260 , 809 , 757 , 709 , 525
D , 135 , 74 , -266 , 5 , 777 , 713 , 503 , 526
D , 136 , 32 , -326 , 233 , 784 , 730 , 439 , 527
D , 137 , -2 , -379 , 322 , 831 , 751 , 456 , 528
D , 138 , -34 , -420 , 123 , 846 , 824 , 515 , 528
D , 139 , -61 , -429 , -46 , 852 , 793 , 439 , 529
D , 140 , -79 , -406 , -100 , 858 , 820 , 487 , 530
D , 141 , -87 , -366 , -85 , 879 , 844 , 578 , 531
D , 142 , -86 , -299 , 75 , 892 , 875 , 701 , 531
D , 143 , -73 , -203 , 21 , 894 , 891 , 824 , 532
D , 144 , -50 , -91 , 31 , 893 , 937 , 1000 , 533
D , 145 , -16 , 35 , -3 , 888 , 896 , 1000 , 534
D , 146 , 31 , 139 , -90 , 886 , 890 , 1000 , 534
D , 147 , 65 , 210 , -97 , 879 , 887 , 1000 , 535
D , 148 , 85 , 216 , -120 , 874 , 873 , 1000 , 536
D , 149 , 82 , 148 , 129 , 872 , 918 , 1000 , 537
D , 150 , 55 , 24 , 146 , 871 , 871 , 1000 , 537
D , 151 , 9 , -132 , -8 , 868 , 926 , 970 , 538
D , 152 , -47 , -285 , -35 , 879 , 883 , 726 , 539
D , 153 , -106 , -416 , -97 , 880 , 890 , 558 , 540
D , 154 , -162 , -505 , -87 , 883 , 891 , 424 , 540
D , 155 , -223 , -564 , -11 , 884 , 944 , 387 , 541
D , 156 , -263 , -586 , 87 , 887 , 947 , 331 , 542
D , 157 , -292 , -580 , 173 , 887 , 948 , 304 , 543
D , 158 , -309 , -527 , 129 , 881 , 895 , 243 , 543
D , 159 , -307 , -429 , -24 , 879 , 939 , 390 , 544
D , 160 , -286 , -282 , -143 , 883 , 931 , 533 , 545
D , 161 , -240 , -84 , -120 , 871 , 912 , 705 , 546
D , 162 , -179 , 124 , 42 , 865 , 893 , 912 , 546
D , 163 , -108 , 321 , 81 , 866 , 877 , 1000 , 547
D , 164 , -31 , 504 , 30 , 861 , 832 , 1000 , 548
D , 165 , 57 , 619 , -34 , 856 , 857 , 1000 , 549
D , 166 , 106 , 639 , -78 , 862 , 847 , 1000 , 549
D , 167 , 120 , 554 , -64 , 863 , 851 , 1000 , 550
D , 168 , 103 , 395 , 1 , 860 , 862 , 1000 , 551
D , 169 , 67 , 221 , 21 , 861 , 863 , 1000 , 552
D , 170 , 24 , 56 , 82 , 870 , 859 , 1000 , 552
D , 171 , -17 , -69 , 35 , 864 , 859 , 845 , 553
D , 172 , -54 , -161 , -103 , 865 , 848 , 707 , 554
D , 173 , -83 , -206 , -151 , 860 , 847 , 626 , 555
D , 174 , -110 , -233 , 7 , 858 , 846 , 566 , 555
D , 175 , -127 , -241 , 51 , 853 , 835 , 515 , 556
D , 176 , -139 , -238 , 93 , 849 , 832 , 492 , 557
D , 177 , -146 , -217 , 28 , 849 , 826 , 492 , 558
D , 178 , -147 , -188 , -7 , 846 , 817 , 496 , 558
D , 179 , -147 , -154 , 12 , 848 , 818 , 528 , 559
D , 180 , -141 , -109 , 14 , 848 , 822 , 576 , 560
D , 181 , -131 , -60 , 168 , 854 , 839 , 662 , 561
D , 182 , -115 , 2 , 175 , 857 , 845 , 746 , 561
D , 183 , -94 , 65 , 43 , 858 , 860 , 845 , 562
D , 184 , -65 , 129 , -140 , 861 , 870 , 948 , 563
D , 185 , -41 , 177 , -139 , 867 , 884 , 1000 , 564
